,giv_prop,iv,iv_label,cat_t1,cat_t1_label,iv.1,iv_label.1,cat_t2,cat_t2_label,mod,mod_label,mod_t1,mod_t1_label,mod_t2,mod_t2_label,dependent,effect,td,pred_num,pred_readable,comparative,pred_true,score_0.0,score_2.0,max_score,hypothesis
32,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/medium,Medium,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/k_index,K index,https://data.cooperationdatabank.org/id/conflictindex/g_index,g index,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where conflict level is medium and studies where conflict level is low, cooperation from studies involving k index as conflict index are significantly lower than cooperation from studies involving g index as conflict index."
33,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/medium,Medium,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/k_index,K index,https://data.cooperationdatabank.org/id/conflictindex/g_index,g index,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,0.0,negative,lower,2.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where conflict level is high and studies where conflict level is medium, cooperation from studies involving k index as conflict index are significantly lower than cooperation from studies involving g index as conflict index."
34,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/medium,Medium,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/k_index,K index,https://data.cooperationdatabank.org/id/conflictindex/g_index,g index,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,test,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where conflict level is medium and studies where conflict level is low, cooperation from studies involving k index as conflict index are significantly lower than cooperation from studies involving g index as conflict index."
35,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/k_index,K index,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/g_index,g index,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/high,High,https://data.cooperationdatabank.org/id/conflictindexlevel/medium,Medium,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,2.0,positive,higher,2.0,0.35353535353535354,0.6464646464646465,0.6464646464646465,"When comparing studies where conflict index is k index and studies where conflict index is g index, cooperation from studies involving high as conflict level are significantly higher than cooperation from studies involving medium as conflict level."
36,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/k_index,K index,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/g_index,g index,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/medium,Medium,https://data.cooperationdatabank.org/id/conflictindexlevel/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,val,2.0,positive,higher,2.0,0.35353535353535354,0.6464646464646465,0.6464646464646465,"When comparing studies where conflict index is k index and studies where conflict index is g index, cooperation from studies involving medium as conflict level are significantly higher than cooperation from studies involving low as conflict level."
37,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/k_index,K index,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/g_index,g index,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/high,High,https://data.cooperationdatabank.org/id/conflictindexlevel/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,test,2.0,positive,higher,2.0,0.35353535353535354,0.6464646464646465,0.6464646464646465,"When comparing studies where conflict index is k index and studies where conflict index is g index, cooperation from studies involving high as conflict level are significantly higher than cooperation from studies involving low as conflict level."
38,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/medium,Medium,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/k_index,K index,https://data.cooperationdatabank.org/id/conflictindex/g_index,g index,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,0.0,negative,lower,2.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where conflict level is high and studies where conflict level is medium, cooperation from studies involving k index as conflict index are significantly lower than cooperation from studies involving g index as conflict index."
39,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/medium,Medium,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/k_index,K index,https://data.cooperationdatabank.org/id/conflictindex/g_index,g index,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,0.0,negative,lower,2.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where conflict level is high and studies where conflict level is medium, cooperation from studies involving k index as conflict index are significantly lower than cooperation from studies involving g index as conflict index."
40,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/k_index,K index,https://data.cooperationdatabank.org/id/conflictindex/g_index,g index,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,0.0,negative,lower,2.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where conflict level is high and studies where conflict level is low, cooperation from studies involving k index as conflict index are significantly lower than cooperation from studies involving g index as conflict index."
41,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/k_index,K index,https://data.cooperationdatabank.org/id/conflictindex/g_index,g index,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,0.0,negative,lower,2.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where conflict level is high and studies where conflict level is low, cooperation from studies involving k index as conflict index are significantly lower than cooperation from studies involving g index as conflict index."
42,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/k_index,K index,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/g_index,g index,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/high,High,https://data.cooperationdatabank.org/id/conflictindexlevel/medium,Medium,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,2.0,positive,higher,0.0,0.35353535353535354,0.6464646464646465,0.6464646464646465,"When comparing studies where conflict index is k index and studies where conflict index is g index, cooperation from studies involving high as conflict level are significantly higher than cooperation from studies involving medium as conflict level."
43,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/k_index,K index,https://data.cooperationdatabank.org/vocab/prop/conflictIndex,Conflict index,https://data.cooperationdatabank.org/id/conflictindex/g_index,g index,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/high,High,https://data.cooperationdatabank.org/id/conflictindexlevel/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,2.0,positive,higher,0.0,0.35353535353535354,0.6464646464646465,0.6464646464646465,"When comparing studies where conflict index is k index and studies where conflict index is g index, cooperation from studies involving high as conflict level are significantly higher than cooperation from studies involving low as conflict level."
